 t   u   y   y_sim
   40.800000000000004        1.2834007796616431        4.9603227548504361        4.9772793730738965     
   40.900000000000006        1.2813957588305134        4.8603046507995149        5.0117306542215179     
   41.000000000000000        1.2766047408270167        5.0417533833726100        5.0353108108099196     
   41.100000000000001        1.2690378212361697        5.2503169562162260        5.0479629211241903     
   41.200000000000003        1.2587114542123434        5.3424096794926488        5.0496549665032706     
   41.300000000000004        1.2456484182467586        5.2189525699841512        5.0403799345319786     
   41.400000000000006        1.2298777663973490        5.0370164220911384        5.0201558608582273     
   41.500000000000000        1.2114347611019305        5.1743386120495432        4.9890258095188829     
   41.600000000000001        1.1903607937340328        5.2591448162435031        4.9470577918109360     
   41.700000000000003        1.1667032890987985        5.3045429292734632        4.8943446238978252     
   41.800000000000004        1.1405155951038457        5.2774363686217045        4.8310037234933834     
   41.900000000000006        1.1118568578769918        4.9648289223562463        4.7571768461177921     
   42.000000000000000        1.0807918826389624        4.9840543838408591        4.6730297615704099     
   42.100000000000001        1.0473909806747321        5.0053241851513866        4.5787518714134299     
   42.200000000000003        1.0117298027818102        4.7715033993377380        4.4745557684072885     
   42.300000000000004       0.97388915960742106        4.6323910730827524        4.3606767389834404     
   42.400000000000006       0.93395482931928009        4.4330320664870220        4.2373722099820128     
   42.500000000000000       0.89201735308617658        4.2933863683378632        4.1049211410208688     
   42.600000000000001       0.84817181887496074        4.2779672846497787        3.9636233639979412     
   42.700000000000003       0.80251763409968468        4.1218767104813914        3.8137988713606146     
   42.800000000000004       0.75515828768632987        3.7187474339686206        3.6557870549034712     
   42.900000000000006       0.70620110214302856        3.4982253836953188        3.4899458969790156     
   43.000000000000000       0.65575697625050089        3.2956685489902178        3.3166511161246222     
   43.100000000000001       0.60394011901081746        3.0357486070902784        3.1362952692224342     
   43.200000000000003       0.55086777551440935        2.9770717910751694        2.9492868124172764     
   43.300000000000004       0.49665994540525471        2.9653954477019813        2.7560491231204312     
   43.400000000000006       0.44143909464272812        2.4249633037457263        2.5570194855238553     
   43.500000000000000       0.38532986127518137        2.3179638905078050        2.3526480421405584     
   43.600000000000001       0.32845875595525009        2.3428529033739167        2.1433967139712280     
   43.700000000000003       0.27095385794000026        1.8437749878508338        1.9297380919753704     
   43.800000000000004       0.21294450733012352        1.9558675833230796        1.7121543025967461     
   43.900000000000006       0.15456099431187131        1.6546633511657949        1.4911358501571852     
   44.000000000000000        9.5934246172733800E-002   1.4174069775900633        1.2671804389906782     
   44.100000000000001        3.7195512867415834E-002   1.1214784251167380        1.0407917782397822     
   44.200000000000003       -2.1523948085732811E-002  0.77408771027853818       0.81247837227952169     
   44.300000000000004       -8.0093186596180144E-002  0.49765426587299366       0.58275229976969956     
   44.400000000000006      -0.13838187409910094       0.28583390374559248       0.35212798436448767     
   44.500000000000000      -0.19626061598062317       0.30327612775562413       0.12112096012903512     
   44.600000000000001      -0.25360126155555018       0.15824184979949252      -0.10975336527438261     
   44.700000000000003      -0.31027721082880166      -0.39201501983640180      -0.33998094656270922     
   44.800000000000004      -0.36616371728001901      -0.36674855256725547      -0.56905033290523932     
   44.900000000000006      -0.42113818592061514      -0.62817551606013278      -0.79645389303798830     
   45.000000000000000      -0.47508046588451941      -0.93791810715069890       -1.0216890303810875     
   45.100000000000001      -0.52787313682752002       -1.2076817783030955       -1.2442593851463770     
   45.200000000000003      -0.57940178842558288       -1.2306885511055281       -1.4636760204549661     
   45.300000000000004      -0.62955529227991835       -1.5732509768783660       -1.6794585895246146     
   45.400000000000006      -0.67822606555543274       -1.9995378757691058       -1.8911364810344573     
   45.500000000000000      -0.72531032570000686       -2.0468543939354378       -2.0982499398290289     
   45.600000000000001      -0.77070833561430241       -2.4630708142455502       -2.3003511601855404     
   45.700000000000003      -0.81432463866567406       -2.7946997562565619       -2.4970053489369475     
   45.800000000000004      -0.85606828296525339       -2.7486929294742577       -2.6877917558187931     
   45.900000000000006      -0.89585303435400587       -2.8446382120734270       -2.8723046684899902     
   46.000000000000000      -0.93359757757189721       -3.0052577750546288       -3.0501543697658819     
   46.100000000000001      -0.96922570511379691       -3.3395380886068557       -3.2209680546966450     
   46.200000000000003       -1.0026664933065308       -3.6227070669830517       -3.3843907052244466     
   46.300000000000004       -1.0338544651735022       -3.5523855162696232       -3.5400859202588264     
   46.400000000000006       -1.0627297396862312       -3.8749078926490812       -3.6877366991214093     
   46.500000000000000       -1.0892381670362821       -4.0122166950573179       -3.8270461764274550     
   46.600000000000001       -1.1133314495959219       -4.0640923350527816       -3.9577383065933374     
   46.700000000000003       -1.1349672482716406       -4.0518776586465286       -4.0795584962848643     
   46.800000000000004       -1.1541092739911980       -4.2788228188144126       -4.1922741832515165     
   46.900000000000006       -1.1707273641019402       -4.1313936629480006       -4.2956753601257383     
   47.000000000000000       -1.1847975434959099       -4.1749812304913840       -4.3895750419038588     
   47.100000000000001       -1.1963020703153644       -4.1234788984629738       -4.4738096759661046     
   47.200000000000003       -1.2052294661308811       -4.3342015524682465       -4.5482394936365882     
   47.300000000000004       -1.2115745305230194       -4.1625846298378519       -4.6127488024304135     
   47.400000000000006       -1.2153383400374256       -4.2181681083886602       -4.6672462182831085     
   47.500000000000000       -1.2165282315223640       -4.4159380801314185       -4.7116648372075769     
   47.600000000000001       -1.2151577698965987       -4.4436229023823488       -4.7459623459751494     
   47.700000000000003       -1.2112467004344896       -4.3282958807725933       -4.7701210715695268     
   47.800000000000004       -1.2048208856937990       -4.5735817555407339       -4.7841479693154465     
   47.900000000000006       -1.1959122272500557       -4.5024320472899868       -4.7880745497370638     
   48.000000000000000       -1.1845585724392884       -4.7472732530480783       -4.7819567443539874     
   48.100000000000001       -1.1708036063483194       -4.4818668443957828       -4.7658747107755115     
   48.200000000000003       -1.1546967293287014       -4.8191214622632828       -4.7399325776051420     
   48.300000000000004       -1.1362929203464620       -4.4311379580589216       -4.7042581298177488     
   48.400000000000006       -1.1156525865151985       -4.3261784419213321       -4.6590024354204029     
   48.500000000000000       -1.0928413991945640       -4.3608373974202044       -4.6043394143544845     
   48.600000000000001       -1.0679301170696642       -4.4646120828000164       -4.5404653507408694     
   48.700000000000003       -1.0409943966594390       -4.5805249346236661       -4.4675983497113823     
   48.800000000000004       -1.0121145907333888       -4.2936076839927235       -4.3859777402081237     
   48.900000000000006      -0.98137553514621989       -4.2031394930159056       -4.2958634252669547     
   49.000000000000000      -0.94886632462885911       -4.2583950008782789       -4.1975351814326451     
   49.100000000000001      -0.91468007810179308       -4.0946400404484731       -4.0912919090799615     
   49.200000000000003      -0.87891369410287834       -4.1154582665867849       -3.9774508355375655     
   49.300000000000004      -0.84166759694631521       -4.0090084262572825       -3.8563466730292220     
   49.400000000000006      -0.80304547425264461       -3.9272470835033850       -3.7283307335595710     
   49.500000000000000      -0.76315400651110232       -3.8574147218131998       -3.5937700029789892     
   49.600000000000001      -0.72210258935546356       -3.4008054293288277       -3.4530461765639289     
   49.700000000000003      -0.68000304925273225       -3.2100453177835320       -3.3065546585448944     
   49.800000000000004      -0.63696935332029714       -2.9530270144112132       -3.1547035281042297     
   49.900000000000006      -0.59311731400186518       -2.9034431722292826       -2.9979124744491576     
   50.000000000000000      -0.54856428934521007       -2.8148535020942704       -2.8366117036427210     
   50.100000000000001      -0.50342887963565286       -2.6950215680501062       -2.6712408199454210     
   50.200000000000003      -0.45783062114829365       -2.4447876221886133       -2.5022476844837329     
   50.300000000000004      -0.41188967778900593       -2.1704394126646380       -2.3300872541181574     
   50.400000000000006      -0.36572653139949229       -1.9289888702458224       -2.1552204034323590     
   50.500000000000000      -0.31946167150489818       -1.9030717400140005       -1.9781127328070558     
   50.600000000000001      -0.27321528528375560       -1.5399620779150776       -1.7992333655765562     
   50.700000000000003      -0.22710694853945709       -1.5949079959791947       -1.6190537372928260     
   50.800000000000004      -0.18125531844973136       -1.1935786429859694       -1.4380463801413856     
   50.900000000000006      -0.13577782886616174      -0.90511335749908672       -1.2566837055649158     
   51.000000000000000       -9.0790388929250510E-002 -0.92273848021056459       -1.0754367881547133     
   51.100000000000001       -4.6407085756132116E-002 -0.54652700868101034      -0.89477415386646941     
   51.200000000000003       -2.7398919478219264E-003 -0.73126651613497451      -0.71516057560563462     
   51.300000000000004        4.0101621349382610E-002 -0.45425361410808379      -0.53705587920891418     
   51.400000000000006        8.2010565107615174E-002 -0.38845566570368106      -0.36091376282183985     
   51.500000000000000       0.12288300610138703      -0.39192064520972542      -0.18718063263866586     
   51.600000000000001       0.16261823292445160       0.11057182592491863       -1.6294457929372508E-002
   51.700000000000003       0.20111901367148777       0.11165204690195031       0.15131635177004937     
   51.800000000000004       0.23829184463755171       0.21082501734166814       0.31523404448361769     
   51.900000000000006       0.27404718941071987       0.40908181339133109       0.47505259588032411     
   52.000000000000000       0.30829970775752730       0.78869974468887860       0.63037874893030521     
   52.100000000000001       0.34096847372644157       0.86677254480292998       0.78083302052110048     
   52.200000000000003       0.37197718242162670       0.99295098388318981       0.92605067250591355     
   52.300000000000004       0.40125434492778705       0.97845095005986060        1.0656826447450722     
   52.400000000000006       0.42873347089652192        1.3835185646084314        1.1993964477975230     
   52.500000000000000       0.45435323833564811        1.4193301232289866        1.3268770130203449     
   52.600000000000001       0.47805765017504254        1.2950123508817071        1.4478274979413370     
   52.700000000000003       0.49979617721570591        1.5182642579678953        1.5619700448819647     
   52.800000000000004       0.51952388710297459        1.6878810915316533        1.6690464909252571     
   52.900000000000006       0.53720155899979116        1.7877432864069447        1.7688190274454649     
   53.000000000000000       0.55279578367187387        1.7470008322350663        1.8610708075427089     
   53.100000000000001       0.56627904873318635        2.0340447361060812        1.9456064998566933     
   53.200000000000003       0.57762980883732928        2.1957127210621126        2.0222527873680054     
   53.300000000000004       0.58683254063826196        2.2569402194350352        2.0908588099335566     
   53.400000000000006       0.59387778238191680        2.0514133728562953        2.1512965494438991     
   53.500000000000000       0.59876215802885790        1.9562783288277883        2.2034611566340203     
   53.600000000000001       0.60148838584689701        2.2150021747172355        2.2472712187256323     
